ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
f186e47aa7944320,electric_bike,2024-06-06 09:55:24,2024-06-06 10:14:10,1 Ave & E 68 St,6753.08,West St & Chambers St,5470.10,40.7659,-73.9585,40.7175,-74.0134,casual
cb8383f2bb964602,electric_bike,2024-06-08 18:20:41,2024-06-08 18:56:10,9 Ave & W 45 St,6717.06,E 47 St & Park Ave,6551.09,40.7602,-73.9913,40.7553,-73.9746,member
0f09105cf50d4a37,classic_bike,2024-06-09 14:20:11,2024-06-09 14:59:11,1 Ave & E 68 St,6753.08,Bedford Ave & Nassau Ave,5525.04,40.7659,-73.9585,40.7230,-73.9521,member
3b3f3800a17549c3,classic_bike,2024-06-01 19:02:00,2024-06-01 19:32:09,E 47 St & Park Ave,6551.09,N 8 St & Driggs Ave,5453.07,40.7553,-73.9746,40.7177,-73.9560,member
ef145064aab04015,electric_bike,2024-06-09 13:46:23,2024-06-09 13:52:30,W 21 St & 6 Ave,6140.05,West St & Chambers St,5470.10,40.7418,-73.9945,40.7175,-74.0134,casual
465568b7b8e14f56,electric_bike,2024-06-09 15:24:26,2024-06-09 15:27:14,W 21 St & 6 Ave,6140.05,W 21 St & 6 Ave,6140.05,40.7418,-73.9945,40.7418,-73.9945,member
863e1f2a18a846ef,classic_bike,2024-06-12 17:30:27,2024-06-12 17:44:41,Pier 40 - Hudson River Park,5573.05,E 47 St & Park Ave,6551.09,40.7276,-74.0115,40.7553,-73.9746,member
143a9aff659b4105,electric_bike,2024-06-09 10:18:52,2024-06-09 10:45:03,West St & Chambers St,5470.10,Grand Army Plaza & Plaza St West,4066.15,40.7175,-74.0134,40.6729,-73.9709,casual
14a34f7fd90d419b,classic_bike,2024-06-04 17:53:14,2024-06-04 18:15:42,Central Park S & 6 Ave,6904.04,Grand Army Plaza & Plaza St West,4066.15,40.7659,-73.9764,40.6729,-73.9709,member
2bdfcb41b3ed48f1,classic_bike,2024-06-07 15:25:30,2024-06-07 15:31:19,E 17 St & Broadway,5905.14,E 17 St & Broadway,5905.14,40.7370,-73.9901,40.7370,-73.9901,casual
0ae4ac11eb4d4f42,classic_bike,2024-06-11 19:23:21,2024-06-11 19:31:51,E 47 St & Park Ave,6551.09,E 17 St & Broadway,5905.14,40.7553,-73.9746,40.7370,-73.9901,member
13087974ec9543ac,electric_bike,2024-06-12 21:08:36,2024-06-12 21:43:03,South End Ave & Liberty St,5303.06,E 47 St & Park Ave,6551.09,40.7111,-74.0158,40.7553,-73.9746,member
d218c9d6c0934fb0,electric_bike,2024-06-14 11:22:01,2024-06-14 11:38:09,1 Ave & E 68 St,6753.08,South End Ave & Liberty St,5303.06,40.7659,-73.9585,40.7111,-74.0158,member
54ec3f338a624cbd,electric_bike,2024-06-10 10:06:36,2024-06-10 10:35:09,8 Ave & W 31 St,6450.12,1 Ave & E 68 St,6753.08,40.7502,-73.9978,40.7659,-73.9585,member
3b6dca0d6fe5440b,classic_bike,2024-06-12 07:20:32,2024-06-12 07:46:08,9 Ave & W 45 St,6717.06,Bedford Ave & Nassau Ave,5525.04,40.7602,-73.9913,40.7230,-73.9521,casual
c8969c5b45f8428d,electric_bike,2024-06-10 16:09:25,2024-06-10 16:33:41,Grand Army Plaza & Plaza St West,4066.15,9 Ave & W 45 St,6717.06,40.6729,-73.9709,40.7602,-73.9913,casual
614c721da9214b4c,classic_bike,2024-06-09 12:24:27,2024-06-09 12:39:07,West St & Chambers St,5470.10,Lafayette St & E 8 St,5788.13,40.7175,-74.0134,40.7302,-73.9910,casual
c8ad0899b630494d,classic_bike,2024-06-12 07:15:05,2024-06-12 07:35:22,9 Ave & W 45 St,6717.06,West St & Chambers St,5470.10,40.7602,-73.9913,40.7175,-74.0134,casual
450f69eec2e74a98,classic_bike,2024-06-02 07:33:00,2024-06-02 07:56:02,Lafayette St & E 8 St,5788.13,Lafayette St & E 8 St,5788.13,40.7302,-73.9910,40.7302,-73.9910,member
06b919aa1a7147c7,classic_bike,2024-06-07 13:39:35,2024-06-07 14:19:27,Broadway & E 14 St,5905.12,1 Ave & E 68 St,6753.08,40.7345,-73.9907,40.7659,-73.9585,casual
4ab6821c03284136,electric_bike,2024-06-10 16:12:50,2024-06-10 16:36:58,Pier 40 - Hudson River Park,5573.05,Broadway & E 14 St,5905.12,40.7276,-74.0115,40.7345,-73.9907,casual
af70de702b69495e,electric_bike,2024-06-12 21:22:35,2024-06-12 21:41:09,9 Ave & W 45 St,6717.06,Broadway & E 14 St,5905.12,40.7602,-73.9913,40.7345,-73.9907,member
46a56fe86f4641b1,electric_bike,2024-06-05 10:34:31,2024-06-05 10:46:28,1 Ave & E 68 St,6753.08,8 Ave & W 31 St,6450.12,40.7659,-73.9585,40.7502,-73.9978,casual
9803b22e7eec488d,classic_bike,2024-06-02 12:09:16,2024-06-02 12:28:06,Central Park S & 6 Ave,6904.04,9 Ave & W 45 St,6717.06,40.7659,-73.9764,40.7602,-73.9913,casual
cdd7f460614047d3,electric_bike,2024-06-05 06:06:25,2024-06-05 06:31:05,Broadway & E 14 St,5905.12,1 Ave & E 68 St,6753.08,40.7345,-73.9907,40.7659,-73.9585,casual
f280df1d9a6c4db9,classic_bike,2024-06-14 20:03:55,2024-06-14 20:15:12,Lafayette St & E 8 St,5788.13,E 17 St & Broadway,5905.14,40.7302,-73.9910,40.7370,-73.9901,casual
3e0f84cec82f48fd,electric_bike,2024-06-07 11:26:18,2024-06-07 12:01:49,Lafayette St & E 8 St,5788.13,1 Ave & E 68 St,6753.08,40.7302,-73.9910,40.7659,-73.9585,casual
979c30cf33264887,classic_bike,2024-06-13 12:42:23,2024-06-13 12:52:09,8 Ave & W 31 St,6450.12,E 47 St & Park Ave,6551.09,40.7502,-73.9978,40.7553,-73.9746,member
d1a7ba2011b441e9,electric_bike,2024-06-12 09:34:28,2024-06-12 09:56:21,Bedford Ave & Nassau Ave,5525.04,Central Park S & 6 Ave,6904.04,40.7230,-73.9521,40.7659,-73.9764,casual
6082786fca004f58,classic_bike,2024-06-05 10:07:16,2024-06-05 10:19:47,1 Ave & E 68 St,6753.08,N 8 St & Driggs Ave,5453.07,40.7659,-73.9585,40.7177,-73.9560,casual
b113d50bdea040c6,electric_bike,2024-06-10 12:50:34,2024-06-10 13:27:09,Grand Army Plaza & Plaza St West,4066.15,Central Park S & 6 Ave,6904.04,40.6729,-73.9709,40.7659,-73.9764,member
15c1604fea164354,classic_bike,2024-06-12 21:16:51,2024-06-12 21:55:30,9 Ave & W 45 St,6717.06,Lafayette St & E 8 St,5788.13,40.7602,-73.9913,40.7302,-73.9910,member
ad6ecc57a52043d0,electric_bike,2024-06-06 08:50:41,2024-06-06 08:55:42,N 8 St & Driggs Ave,5453.07,N 8 St & Driggs Ave,5453.07,40.7177,-73.9560,40.7177,-73.9560,casual
84cfee39bf31429f,classic_bike,2024-06-02 06:10:06,2024-06-02 06:29:45,9 Ave & W 45 St,6717.06,E 17 St & Broadway,5905.14,40.7602,-73.9913,40.7370,-73.9901,casual
0649bcf6ff69423d,electric_bike,2024-06-08 19:10:43,2024-06-08 19:46:52,Lafayette St & E 8 St,5788.13,E 17 St & Broadway,5905.14,40.7302,-73.9910,40.7370,-73.9901,member
7490adeb57d347d3,classic_bike,2024-06-02 07:58:53,2024-06-02 08:10:33,8 Ave & W 31 St,6450.12,E 17 St & Broadway,5905.14,40.7502,-73.9978,40.7370,-73.9901,casual
0b7059334cde4b6b,classic_bike,2024-06-02 13:28:46,2024-06-02 14:01:39,Lafayette St & E 8 St,5788.13,Central Park S & 6 Ave,6904.04,40.7302,-73.9910,40.7659,-73.9764,member
3e711433bd90481a,classic_bike,2024-06-11 07:51:43,2024-06-11 08:04:56,E 47 St & Park Ave,6551.09,Lafayette St & E 8 St,5788.13,40.7553,-73.9746,40.7302,-73.9910,member
a3f66c612fb74dab,electric_bike,2024-06-07 13:53:14,2024-06-07 14:22:53,Lafayette St & E 8 St,5788.13,Pier 40 - Hudson River Park,5573.05,40.7302,-73.9910,40.7276,-74.0115,casual
0123a348638a4df6,classic_bike,2024-06-10 21:04:12,2024-06-10 21:36:53,W 21 St & 6 Ave,6140.05,Bedford Ave & Nassau Ave,5525.04,40.7418,-73.9945,40.7230,-73.9521,member
df3a098accac4fb5,classic_bike,2024-06-12 19:48:50,2024-06-12 19:55:06,8 Ave & W 31 St,6450.12,9 Ave & W 45 St,6717.06,40.7502,-73.9978,40.7602,-73.9913,casual
503b4078a39c4ec6,electric_bike,2024-06-08 07:56:16,2024-06-08 08:31:40,Lafayette St & E 8 St,5788.13,West St & Chambers St,5470.10,40.7302,-73.9910,40.7175,-74.0134,casual
ac7051d1d051467f,electric_bike,2024-06-06 12:00:54,2024-06-06 12:34:09,Grand Army Plaza & Plaza St West,4066.15,Broadway & E 14 St,5905.12,40.6729,-73.9709,40.7345,-73.9907,member
b1850eb85f904c87,classic_bike,2024-06-06 08:00:15,2024-06-06 08:23:05,N 8 St & Driggs Ave,5453.07,1 Ave & E 68 St,6753.08,40.7177,-73.9560,40.7659,-73.9585,casual
8991b01aa2b04c4b,classic_bike,2024-06-03 15:48:24,2024-06-03 16:19:16,E 17 St & Broadway,5905.14,Grand Army Plaza & Plaza St West,4066.15,40.7370,-73.9901,40.6729,-73.9709,member
5be9fdb3dd924d7c,classic_bike,2024-06-03 09:11:20,2024-06-03 09:44:07,Central Park S & 6 Ave,6904.04,8 Ave & W 31 St,6450.12,40.7659,-73.9764,40.7502,-73.9978,casual
af4847f068bd475b,electric_bike,2024-06-14 12:33:35,2024-06-14 13:10:05,1 Ave & E 68 St,6753.08,West St & Chambers St,5470.10,40.7659,-73.9585,40.7175,-74.0134,casual
c2d49b56cbbe4980,classic_bike,2024-06-08 14:20:10,2024-06-08 14:27:48,Bedford Ave & Nassau Ave,5525.04,E 47 St & Park Ave,6551.09,40.7230,-73.9521,40.7553,-73.9746,casual
be15ad1290ce47e9,electric_bike,2024-06-04 15:10:18,2024-06-04 15:23:46,W 21 St & 6 Ave,6140.05,8 Ave & W 31 St,6450.12,40.7418,-73.9945,40.7502,-73.9978,member
0aa6fcb9c1bc4e59,electric_bike,2024-06-05 19:13:34,2024-06-05 19:40:36,Grand Army Plaza & Plaza St West,4066.15,Broadway & E 14 St,5905.12,40.6729,-73.9709,40.7345,-73.9907,member
0840405affd24491,electric_bike,2024-06-12 20:09:41,2024-06-12 20:28:34,E 17 St & Broadway,5905.14,Broadway & E 14 St,5905.12,40.7370,-73.9901,40.7345,-73.9907,casual
35ba93573ca84f31,electric_bike,2024-06-14 07:29:28,2024-06-14 07:39:28,Lafayette St & E 8 St,5788.13,E 47 St & Park Ave,6551.09,40.7302,-73.9910,40.7553,-73.9746,casual
59cf0b0d91f0447d,electric_bike,2024-06-03 19:23:13,2024-06-03 19:39:20,1 Ave & E 68 St,6753.08,Grand Army Plaza & Plaza St West,4066.15,40.7659,-73.9585,40.6729,-73.9709,member
fc48f61583b0435c,classic_bike,2024-06-05 10:56:36,2024-06-05 11:16:51,Lafayette St & E 8 St,5788.13,Bedford Ave & Nassau Ave,5525.04,40.7302,-73.9910,40.7230,-73.9521,member
b390b059207b4e21,classic_bike,2024-06-07 21:40:03,2024-06-07 22:00:58,9 Ave & W 45 St,6717.06,9 Ave & W 45 St,6717.06,40.7602,-73.9913,40.7602,-73.9913,member
a1e518a293d248d4,electric_bike,2024-06-06 20:08:15,2024-06-06 20:37:03,1 Ave & E 68 St,6753.08,Bedford Ave & Nassau Ave,5525.04,40.7659,-73.9585,40.7230,-73.9521,casual
4739cc7bbff34c8d,electric_bike,2024-06-02 16:48:50,2024-06-02 16:57:11,E 17 St & Broadway,5905.14,Central Park S & 6 Ave,6904.04,40.7370,-73.9901,40.7659,-73.9764,casual
a284e8fd755c4e2a,electric_bike,2024-06-10 06:02:55,2024-06-10 06:11:16,Central Park S & 6 Ave,6904.04,Lafayette St & E 8 St,5788.13,40.7659,-73.9764,40.7302,-73.9910,member
d40e53ce52a74a41,electric_bike,2024-06-07 09:43:27,2024-06-07 09:59:54,9 Ave & W 45 St,6717.06,Pier 40 - Hudson River Park,5573.05,40.7602,-73.9913,40.7276,-74.0115,casual
aebbb90ee4e741de,classic_bike,2024-06-03 15:39:54,2024-06-03 16:15:01,Pier 40 - Hudson River Park,5573.05,Grand Army Plaza & Plaza St West,4066.15,40.7276,-74.0115,40.6729,-73.9709,member
28719b9bdb8f4e32,electric_bike,2024-06-13 20:16:29,2024-06-13 20:19:35,Broadway & E 14 St,5905.12,N 8 St & Driggs Ave,5453.07,40.7345,-73.9907,40.7177,-73.9560,casual
28b2bf214d474ed6,electric_bike,2024-06-04 17:45:58,2024-06-04 17:56:58,W 21 St & 6 Ave,6140.05,E 17 St & Broadway,5905.14,40.7418,-73.9945,40.7370,-73.9901,member
4e35da80a0274a18,classic_bike,2024-06-05 07:24:23,2024-06-05 07:37:40,N 8 St & Driggs Ave,5453.07,Lafayette St & E 8 St,5788.13,40.7177,-73.9560,40.7302,-73.9910,casual
97fb613a21f84d06,classic_bike,2024-06-12 07:37:00,2024-06-12 07:53:34,N 8 St & Driggs Ave,5453.07,Broadway & E 14 St,5905.12,40.7177,-73.9560,40.7345,-73.9907,casual
b1ac040d6c1c4405,classic_bike,2024-06-12 11:51:52,2024-06-12 12:02:05,W 21 St & 6 Ave,6140.05,W 21 St & 6 Ave,6140.05,40.7418,-73.9945,40.7418,-73.9945,casual
e1887eaf5e1845c3,electric_bike,2024-06-07 07:31:46,2024-06-07 07:40:45,Broadway & E 14 St,5905.12,West St & Chambers St,5470.10,40.7345,-73.9907,40.7175,-74.0134,member
249204c7ad584b1b,classic_bike,2024-06-14 18:51:55,2024-06-14 19:03:00,E 17 St & Broadway,5905.14,9 Ave & W 45 St,6717.06,40.7370,-73.9901,40.7602,-73.9913,member
eb7e2e6426c0447e,electric_bike,2024-06-03 13:30:22,2024-06-03 13:46:54,Grand Army Plaza & Plaza St West,4066.15,N 8 St & Driggs Ave,5453.07,40.6729,-73.9709,40.7177,-73.9560,casual
bae1e13796ee40e5,electric_bike,2024-06-02 21:18:06,2024-06-02 21:29:39,E 47 St & Park Ave,6551.09,West St & Chambers St,5470.10,40.7553,-73.9746,40.7175,-74.0134,casual
8dab66d33f874fc2,electric_bike,2024-06-13 08:23:15,2024-06-13 08:44:09,E 17 St & Broadway,5905.14,Lafayette St & E 8 St,5788.13,40.7370,-73.9901,40.7302,-73.9910,member
304b237082704238,electric_bike,2024-06-11 20:56:19,2024-06-11 21:12:20,E 47 St & Park Ave,6551.09,E 47 St & Park Ave,6551.09,40.7553,-73.9746,40.7553,-73.9746,casual
3db788a61cdc44c2,electric_bike,2024-06-13 21:19:50,2024-06-13 21:38:10,N 8 St & Driggs Ave,5453.07,W 21 St & 6 Ave,6140.05,40.7177,-73.9560,40.7418,-73.9945,member
d6c6f45cdc5e4e78,electric_bike,2024-06-01 12:09:59,2024-06-01 12:33:35,Pier 40 - Hudson River Park,5573.05,South End Ave & Liberty St,5303.06,40.7276,-74.0115,40.7111,-74.0158,casual
0387f74d11494096,electric_bike,2024-06-03 19:01:30,2024-06-03 19:08:28,Pier 40 - Hudson River Park,5573.05,N 8 St & Driggs Ave,5453.07,40.7276,-74.0115,40.7177,-73.9560,member
8044beb2b66e4bf4,electric_bike,2024-06-01 19:28:25,2024-06-01 20:05:00,W 21 St & 6 Ave,6140.05,South End Ave & Liberty St,5303.06,40.7418,-73.9945,40.7111,-74.0158,casual
15669e364708403b,electric_bike,2024-06-02 16:55:34,2024-06-02 17:34:16,Bedford Ave & Nassau Ave,5525.04,E 17 St & Broadway,5905.14,40.7230,-73.9521,40.7370,-73.9901,member
a2611b8d96204ee6,classic_bike,2024-06-04 19:47:09,2024-06-04 20:25:46,Pier 40 - Hudson River Park,5573.05,South End Ave & Liberty St,5303.06,40.7276,-74.0115,40.7111,-74.0158,casual
6f3a5115ecb4478c,classic_bike,2024-06-12 20:26:15,2024-06-12 20:32:12,Bedford Ave & Nassau Ave,5525.04,E 17 St & Broadway,5905.14,40.7230,-73.9521,40.7370,-73.9901,casual
23204ff5b538496c,classic_bike,2024-06-01 11:16:42,2024-06-01 11:30:41,Grand Army Plaza & Plaza St West,4066.15,Grand Army Plaza & Plaza St West,4066.15,40.6729,-73.9709,40.6729,-73.9709,member
bff15840207e463f,electric_bike,2024-06-09 14:49:50,2024-06-09 15:09:31,Central Park S & 6 Ave,6904.04,Lafayette St & E 8 St,5788.13,40.7659,-73.9764,40.7302,-73.9910,member
4350ab0610594a28,classic_bike,2024-06-01 11:43:51,2024-06-01 12:15:09,9 Ave & W 45 St,6717.06,South End Ave & Liberty St,5303.06,40.7602,-73.9913,40.7111,-74.0158,casual
c5f8e2f8414f4994,classic_bike,2024-06-06 06:56:31,2024-06-06 07:09:54,Central Park S & 6 Ave,6904.04,Pier 40 - Hudson River Park,5573.05,40.7659,-73.9764,40.7276,-74.0115,member
5d2d904f78c54073,electric_bike,2024-06-09 06:02:02,2024-06-09 06:04:52,West St & Chambers St,5470.10,Bedford Ave & Nassau Ave,5525.04,40.7175,-74.0134,40.7230,-73.9521,member
6a8fcacb3f8e4d0d,electric_bike,2024-06-14 06:36:35,2024-06-14 07:07:12,1 Ave & E 68 St,6753.08,South End Ave & Liberty St,5303.06,40.7659,-73.9585,40.7111,-74.0158,casual
2de982f80d7b4c04,classic_bike,2024-06-10 12:21:07,2024-06-10 12:57:23,E 47 St & Park Ave,6551.09,Broadway & E 14 St,5905.12,40.7553,-73.9746,40.7345,-73.9907,member
74ed51458d9745c7,classic_bike,2024-06-08 20:46:18,2024-06-08 21:09:30,E 17 St & Broadway,5905.14,Broadway & E 14 St,5905.12,40.7370,-73.9901,40.7345,-73.9907,casual
f8cbab4c97794e84,electric_bike,2024-06-10 19:23:19,2024-06-10 19:41:52,West St & Chambers St,5470.10,8 Ave & W 31 St,6450.12,40.7175,-74.0134,40.7502,-73.9978,member
68f82063eeb14ad2,classic_bike,2024-06-09 18:58:50,2024-06-09 19:17:34,Bedford Ave & Nassau Ave,5525.04,South End Ave & Liberty St,5303.06,40.7230,-73.9521,40.7111,-74.0158,member
c2492e5e005f40e6,electric_bike,2024-06-11 20:19:44,2024-06-11 20:22:23,Pier 40 - Hudson River Park,5573.05,Lafayette St & E 8 St,5788.13,40.7276,-74.0115,40.7302,-73.9910,casual
ff38b918f8f9445d,classic_bike,2024-06-09 10:03:26,2024-06-09 10:39:01,Broadway & E 14 St,5905.12,West St & Chambers St,5470.10,40.7345,-73.9907,40.7175,-74.0134,casual
5f5ba255e5444887,electric_bike,2024-06-04 21:18:54,2024-06-04 21:56:22,Broadway & E 14 St,5905.12,W 21 St & 6 Ave,6140.05,40.7345,-73.9907,40.7418,-73.9945,member
0ff1c51f915c431b,electric_bike,2024-06-09 08:16:40,2024-06-09 08:45:35,Grand Army Plaza & Plaza St West,4066.15,Broadway & E 14 St,5905.12,40.6729,-73.9709,40.7345,-73.9907,member
53853918bc4045fa,electric_bike,2024-06-05 20:31:20,2024-06-05 21:00:09,West St & Chambers St,5470.10,8 Ave & W 31 St,6450.12,40.7175,-74.0134,40.7502,-73.9978,casual
7316ce642a144a96,electric_bike,2024-06-02 09:27:08,2024-06-02 09:36:34,8 Ave & W 31 St,6450.12,West St & Chambers St,5470.10,40.7502,-73.9978,40.7175,-74.0134,casual
43d78f2b769d41e3,classic_bike,2024-06-09 12:06:49,2024-06-09 12:22:59,E 17 St & Broadway,5905.14,Broadway & E 14 St,5905.12,40.7370,-73.9901,40.7345,-73.9907,member
53ea4919db4842c2,classic_bike,2024-06-11 11:11:52,2024-06-11 11:16:37,1 Ave & E 68 St,6753.08,9 Ave & W 45 St,6717.06,40.7659,-73.9585,40.7602,-73.9913,member
d1f16485429a4a7c,classic_bike,2024-06-06 12:45:32,2024-06-06 12:50:52,Bedford Ave & Nassau Ave,5525.04,West St & Chambers St,5470.10,40.7230,-73.9521,40.7175,-74.0134,member
1a16998c7648476e,classic_bike,2024-06-08 15:29:47,2024-06-08 16:09:20,E 17 St & Broadway,5905.14,E 47 St & Park Ave,6551.09,40.7370,-73.9901,40.7553,-73.9746,member
5f4b1a97668c479b,classic_bike,2024-06-14 19:19:14,2024-06-14 19:30:09,W 21 St & 6 Ave,6140.05,W 21 St & 6 Ave,6140.05,40.7418,-73.9945,40.7418,-73.9945,casual
cf2e329671844713,classic_bike,2024-06-02 06:22:04,2024-06-02 06:37:33,South End Ave & Liberty St,5303.06,E 47 St & Park Ave,6551.09,40.7111,-74.0158,40.7553,-73.9746,member
0cf697a57603436c,classic_bike,2024-06-14 19:48:21,2024-06-14 19:58:42,South End Ave & Liberty St,5303.06,E 47 St & Park Ave,6551.09,40.7111,-74.0158,40.7553,-73.9746,casual
5a9c06792c3d47e2,classic_bike,2024-06-07 14:28:01,2024-06-07 14:56:08,E 47 St & Park Ave,6551.09,Bedford Ave & Nassau Ave,5525.04,40.7553,-73.9746,40.7230,-73.9521,member
3eebc04a9df2472e,electric_bike,2024-06-08 21:04:09,2024-06-08 21:08:30,8 Ave & W 31 St,6450.12,8 Ave & W 31 St,6450.12,40.7502,-73.9978,40.7502,-73.9978,casual
6b52f93c2321464e,classic_bike,2024-06-09 14:10:03,2024-06-09 14:18:02,E 17 St & Broadway,5905.14,South End Ave & Liberty St,5303.06,40.7370,-73.9901,40.7111,-74.0158,member
7acc99705bee4570,electric_bike,2024-06-09 19:33:01,2024-06-09 20:01:07,N 8 St & Driggs Ave,5453.07,9 Ave & W 45 St,6717.06,40.7177,-73.9560,40.7602,-73.9913,casual
98dc9e0b51a145df,classic_bike,2024-06-09 11:29:24,2024-06-09 11:49:51,South End Ave & Liberty St,5303.06,Grand Army Plaza & Plaza St West,4066.15,40.7111,-74.0158,40.6729,-73.9709,member
95804c2ac44f44b8,classic_bike,2024-06-13 10:47:03,2024-06-13 11:21:15,South End Ave & Liberty St,5303.06,9 Ave & W 45 St,6717.06,40.7111,-74.0158,40.7602,-73.9913,member
bcaff931ead14464,classic_bike,2024-06-11 10:06:17,2024-06-11 10:44:42,Broadway & E 14 St,5905.12,West St & Chambers St,5470.10,40.7345,-73.9907,40.7175,-74.0134,member
5168bbf297af4bde,electric_bike,2024-06-13 12:37:22,2024-06-13 12:51:13,Grand Army Plaza & Plaza St West,4066.15,E 47 St & Park Ave,6551.09,40.6729,-73.9709,40.7553,-73.9746,member
d631c383303044d0,electric_bike,2024-06-06 15:41:36,2024-06-06 15:53:18,Bedford Ave & Nassau Ave,5525.04,Bedford Ave & Nassau Ave,5525.04,40.7230,-73.9521,40.7230,-73.9521,casual
86c5547c051a4039,electric_bike,2024-06-01 07:32:03,2024-06-01 07:49:55,1 Ave & E 68 St,6753.08,Central Park S & 6 Ave,6904.04,40.7659,-73.9585,40.7659,-73.9764,member
eb3537a02d6e4291,electric_bike,2024-06-10 09:26:51,2024-06-10 09:37:45,Lafayette St & E 8 St,5788.13,South End Ave & Liberty St,5303.06,40.7302,-73.9910,40.7111,-74.0158,member
86bb42c7d8b248b6,electric_bike,2024-06-10 18:01:58,2024-06-10 18:13:38,W 21 St & 6 Ave,6140.05,1 Ave & E 68 St,6753.08,40.7418,-73.9945,40.7659,-73.9585,member
22ee7f0752964fb3,classic_bike,2024-06-11 12:45:37,2024-06-11 12:54:30,Lafayette St & E 8 St,5788.13,Bedford Ave & Nassau Ave,5525.04,40.7302,-73.9910,40.7230,-73.9521,casual
b18d2c8c8fdd4ebc,electric_bike,2024-06-08 17:04:20,2024-06-08 17:18:13,9 Ave & W 45 St,6717.06,N 8 St & Driggs Ave,5453.07,40.7602,-73.9913,40.7177,-73.9560,member
2099e71f4b654bcc,classic_bike,2024-06-14 08:59:24,2024-06-14 09:22:20,N 8 St & Driggs Ave,5453.07,Grand Army Plaza & Plaza St West,4066.15,40.7177,-73.9560,40.6729,-73.9709,member
ebc92914517649d1,classic_bike,2024-06-07 20:31:49,2024-06-07 20:36:01,Bedford Ave & Nassau Ave,5525.04,Grand Army Plaza & Plaza St West,4066.15,40.7230,-73.9521,40.6729,-73.9709,member
51cbf9e5fb7d4ba1,classic_bike,2024-06-03 11:39:47,2024-06-03 11:47:05,South End Ave & Liberty St,5303.06,Central Park S & 6 Ave,6904.04,40.7111,-74.0158,40.7659,-73.9764,member
35adde8843e44668,classic_bike,2024-06-11 16:54:46,2024-06-11 17:19:41,E 47 St & Park Ave,6551.09,Bedford Ave & Nassau Ave,5525.04,40.7553,-73.9746,40.7230,-73.9521,member
bb8aa843702f41e5,electric_bike,2024-06-13 07:50:46,2024-06-13 07:52:51,Lafayette St & E 8 St,5788.13,8 Ave & W 31 St,6450.12,40.7302,-73.9910,40.7502,-73.9978,member
d42cb1ae19f748cb,electric_bike,2024-06-08 21:02:24,2024-06-08 21:28:22,South End Ave & Liberty St,5303.06,E 17 St & Broadway,5905.14,40.7111,-74.0158,40.7370,-73.9901,member
42d943ee51974e75,classic_bike,2024-06-02 19:38:54,2024-06-02 19:43:10,1 Ave & E 68 St,6753.08,Central Park S & 6 Ave,6904.04,40.7659,-73.9585,40.7659,-73.9764,member
fa60ede1e5eb472d,classic_bike,2024-06-07 08:44:46,2024-06-07 08:51:53,Lafayette St & E 8 St,5788.13,1 Ave & E 68 St,6753.08,40.7302,-73.9910,40.7659,-73.9585,casual
9b792afa2a3d418d,electric_bike,2024-06-08 18:01:01,2024-06-08 18:32:27,Grand Army Plaza & Plaza St West,4066.15,Grand Army Plaza & Plaza St West,4066.15,40.6729,-73.9709,40.6729,-73.9709,member
ecf26429b8d74d2f,electric_bike,2024-06-06 09:30:12,2024-06-06 10:00:08,W 21 St & 6 Ave,6140.05,Broadway & E 14 St,5905.12,40.7418,-73.9945,40.7345,-73.9907,casual
0df407b827514b86,electric_bike,2024-06-02 06:50:25,2024-06-02 07:29:56,8 Ave & W 31 St,6450.12,West St & Chambers St,5470.10,40.7502,-73.9978,40.7175,-74.0134,member
34fadee106964d48,classic_bike,2024-06-05 20:03:42,2024-06-05 20:38:29,E 17 St & Broadway,5905.14,Broadway & E 14 St,5905.12,40.7370,-73.9901,40.7345,-73.9907,casual
a939ebd1e51640d4,electric_bike,2024-06-14 07:58:19,2024-06-14 08:27:27,Broadway & E 14 St,5905.12,Central Park S & 6 Ave,6904.04,40.7345,-73.9907,40.7659,-73.9764,member
0b6c03c8721e4419,electric_bike,2024-06-07 09:09:23,2024-06-07 09:37:25,N 8 St & Driggs Ave,5453.07,Pier 40 - Hudson River Park,5573.05,40.7177,-73.9560,40.7276,-74.0115,casual
aadf3692b24b4b96,classic_bike,2024-06-04 20:17:17,2024-06-04 20:23:29,Central Park S & 6 Ave,6904.04,8 Ave & W 31 St,6450.12,40.7659,-73.9764,40.7502,-73.9978,member
6319629bd73e4bb9,electric_bike,2024-06-13 15:14:26,2024-06-13 15:31:57,N 8 St & Driggs Ave,5453.07,Lafayette St & E 8 St,5788.13,40.7177,-73.9560,40.7302,-73.9910,casual
b6dcbd05da9b4cc1,classic_bike,2024-06-04 14:07:19,2024-06-04 14:14:42,Grand Army Plaza & Plaza St West,4066.15,South End Ave & Liberty St,5303.06,40.6729,-73.9709,40.7111,-74.0158,member
0aeccec7204d49da,electric_bike,2024-06-08 08:57:10,2024-06-08 09:13:37,Broadway & E 14 St,5905.12,9 Ave & W 45 St,6717.06,40.7345,-73.9907,40.7602,-73.9913,member
51db1a3742044733,classic_bike,2024-06-04 20:02:40,2024-06-04 20:14:45,N 8 St & Driggs Ave,5453.07,E 17 St & Broadway,5905.14,40.7177,-73.9560,40.7370,-73.9901,member
