ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,duration_sec
c2589de2cf264489,classic_bike,2024-06-04T09:10:12.000000,2024-06-04T09:16:13.000000,Grand Army Plaza & Plaza St West,4066.15,E 47 St & Park Ave,6551.09,40.6729,-73.9709,40.7553,-73.9746,casual,361
61cf91fb7e814dfa,classic_bike,2024-06-04T09:15:55.000000,2024-06-04T09:36:05.000000,West St & Chambers St,5470.10,Bedford Ave & Nassau Ave,5525.04,40.7175,-74.0134,40.723,-73.9521,casual,1210
03ba33a0fd42469c,electric_bike,2024-06-04T09:24:05.000000,2024-06-04T09:27:10.000000,Lafayette St & E 8 St,5788.13,South End Ave & Liberty St,5303.06,40.7302,-73.991,40.7111,-74.0158,member,185
66f29d1d03d64f3f,electric_bike,2024-06-04T09:38:06.000000,2024-06-04T10:04:26.000000,E 17 St & Broadway,5905.14,Broadway & E 14 St,5905.12,40.737,-73.9901,40.7345,-73.9907,member,1580
7eb162f148064804,electric_bike,2024-06-04T09:40:37.000000,2024-06-04T10:06:42.000000,Pier 40 - Hudson River Park,5573.05,Central Park S & 6 Ave,6904.04,40.7276,-74.0115,40.7659,-73.9764,casual,1565
6d54a50182864d40,classic_bike,2024-06-04T09:47:21.000000,2024-06-04T10:18:26.000000,Bedford Ave & Nassau Ave,5525.04,N 8 St & Driggs Ave,5453.07,40.723,-73.9521,40.7177,-73.956,casual,1865
c9c23e69d82c4565,classic_bike,2024-06-04T09:51:08.000000,2024-06-04T10:03:42.000000,9 Ave & W 45 St,6717.06,Central Park S & 6 Ave,6904.04,40.7602,-73.9913,40.7659,-73.9764,member,754
348f9ce0603b4183,electric_bike,2024-06-04T10:04:30.000000,2024-06-04T10:29:07.000000,Central Park S & 6 Ave,6904.04,Grand Army Plaza & Plaza St West,4066.15,40.7659,-73.9764,40.6729,-73.9709,member,1477
490ce3154d984202,electric_bike,2024-06-04T10:10:27.000000,2024-06-04T10:24:29.000000,1 Ave & E 68 St,6753.08,Bedford Ave & Nassau Ave,5525.04,40.7659,-73.9585,40.723,-73.9521,member,842
6c8785467faf4458,classic_bike,2024-06-04T10:35:30.000000,2024-06-04T11:00:55.000000,Pier 40 - Hudson River Park,5573.05,8 Ave & W 31 St,6450.12,40.7276,-74.0115,40.7502,-73.9978,casual,1525
2fddb26a13104665,classic_bike,2024-06-04T11:01:28.000000,2024-06-04T11:15:34.000000,9 Ave & W 45 St,6717.06,Bedford Ave & Nassau Ave,5525.04,40.7602,-73.9913,40.723,-73.9521,member,846
b47a1c5bb0b34015,electric_bike,2024-06-04T11:04:49.000000,2024-06-04T11:26:32.000000,Pier 40 - Hudson River Park,5573.05,8 Ave & W 31 St,6450.12,40.7276,-74.0115,40.7502,-73.9978,casual,1303
00b9d4a3989240ac,electric_bike,2024-06-04T11:36:49.000000,2024-06-04T11:48:53.000000,E 47 St & Park Ave,6551.09,E 47 St & Park Ave,6551.09,40.7553,-73.9746,40.7553,-73.9746,member,724
6cb96a2cd68e41f0,electric_bike,2024-06-04T11:46:12.000000,2024-06-04T12:15:47.000000,Broadway & E 14 St,5905.12,Lafayette St & E 8 St,5788.13,40.7345,-73.9907,40.7302,-73.991,casual,1775
3240d7a140274b7d,electric_bike,2024-06-04T11:54:33.000000,2024-06-04T12:15:56.000000,South End Ave & Liberty St,5303.06,Bedford Ave & Nassau Ave,5525.04,40.7111,-74.0158,40.723,-73.9521,member,1283
5c29850b410b4c29,electric_bike,2024-06-04T12:24:49.000000,2024-06-04T13:04:22.000000,Grand Army Plaza & Plaza St West,4066.15,Pier 40 - Hudson River Park,5573.05,40.6729,-73.9709,40.7276,-74.0115,casual,2373
9ab7f449ff164376,electric_bike,2024-06-04T12:51:21.000000,2024-06-04T12:57:45.000000,9 Ave & W 45 St,6717.06,E 17 St & Broadway,5905.14,40.7602,-73.9913,40.737,-73.9901,member,384
850cddfd1c3d4e19,classic_bike,2024-06-04T12:57:07.000000,2024-06-04T13:20:34.000000,West St & Chambers St,5470.10,Pier 40 - Hudson River Park,5573.05,40.7175,-74.0134,40.7276,-74.0115,casual,1407
ba370623bc5f44dd,classic_bike,2024-06-04T13:00:32.000000,2024-06-04T13:34:43.000000,E 17 St & Broadway,5905.14,Bedford Ave & Nassau Ave,5525.04,40.737,-73.9901,40.723,-73.9521,member,2051
18578bafbac742b9,electric_bike,2024-06-04T13:03:21.000000,2024-06-04T13:36:18.000000,Central Park S & 6 Ave,6904.04,South End Ave & Liberty St,5303.06,40.7659,-73.9764,40.7111,-74.0158,casual,1977
e7b7b4c6d6314a80,electric_bike,2024-06-04T13:09:40.000000,2024-06-04T13:42:52.000000,Broadway & E 14 St,5905.12,W 21 St & 6 Ave,6140.05,40.7345,-73.9907,40.7418,-73.9945,member,1992
af206a9df9d14507,classic_bike,2024-06-04T13:16:21.000000,2024-06-04T13:45:47.000000,Broadway & E 14 St,5905.12,9 Ave & W 45 St,6717.06,40.7345,-73.9907,40.7602,-73.9913,casual,1766
fb1e143b196f4dfa,electric_bike,2024-06-04T13:34:28.000000,2024-06-04T13:52:35.000000,Bedford Ave & Nassau Ave,5525.04,Lafayette St & E 8 St,5788.13,40.723,-73.9521,40.7302,-73.991,casual,1087
47f86de4c22740f2,electric_bike,2024-06-04T13:35:00.000000,2024-06-04T13:52:07.000000,Central Park S & 6 Ave,6904.04,Lafayette St & E 8 St,5788.13,40.7659,-73.9764,40.7302,-73.991,member,1027
b6dcbd05da9b4cc1,classic_bike,2024-06-04T14:07:19.000000,2024-06-04T14:14:42.000000,Grand Army Plaza & Plaza St West,4066.15,South End Ave & Liberty St,5303.06,40.6729,-73.9709,40.7111,-74.0158,member,443
fbec1ed857c442c3,classic_bike,2024-06-04T14:16:11.000000,2024-06-04T14:54:11.000000,9 Ave & W 45 St,6717.06,Bedford Ave & Nassau Ave,5525.04,40.7602,-73.9913,40.723,-73.9521,member,2280
0dd7015869c145ae,classic_bike,2024-06-04T14:32:07.000000,2024-06-04T15:00:10.000000,Central Park S & 6 Ave,6904.04,South End Ave & Liberty St,5303.06,40.7659,-73.9764,40.7111,-74.0158,member,1683
7ca2f582585449d9,electric_bike,2024-06-04T14:48:25.000000,2024-06-04T15:14:30.000000,E 17 St & Broadway,5905.14,South End Ave & Liberty St,5303.06,40.737,-73.9901,40.7111,-74.0158,member,1565
690a7b80af8d488d,electric_bike,2024-06-04T14:48:45.000000,2024-06-04T14:59:37.000000,Broadway & E 14 St,5905.12,1 Ave & E 68 St,6753.08,40.7345,-73.9907,40.7659,-73.9585,casual,652
0d366dfcc28e4d70,classic_bike,2024-06-04T14:50:23.000000,2024-06-04T15:26:24.000000,E 17 St & Broadway,5905.14,W 21 St & 6 Ave,6140.05,40.737,-73.9901,40.7418,-73.9945,casual,2161
aeb1fcd3f8364a87,classic_bike,2024-06-04T14:53:40.000000,2024-06-04T14:57:12.000000,1 Ave & E 68 St,6753.08,E 47 St & Park Ave,6551.09,40.7659,-73.9585,40.7553,-73.9746,casual,212
0a0175e5937d4fb1,classic_bike,2024-06-04T14:58:21.000000,2024-06-04T15:33:51.000000,Grand Army Plaza & Plaza St West,4066.15,9 Ave & W 45 St,6717.06,40.6729,-73.9709,40.7602,-73.9913,casual,2130
be15ad1290ce47e9,electric_bike,2024-06-04T15:10:18.000000,2024-06-04T15:23:46.000000,W 21 St & 6 Ave,6140.05,8 Ave & W 31 St,6450.12,40.7418,-73.9945,40.7502,-73.9978,member,808
12767d13f0934776,classic_bike,2024-06-04T15:10:53.000000,2024-06-04T15:42:35.000000,E 47 St & Park Ave,6551.09,Broadway & E 14 St,5905.12,40.7553,-73.9746,40.7345,-73.9907,member,1902
9482b42fc0954c13,classic_bike,2024-06-04T15:12:07.000000,2024-06-04T15:46:46.000000,1 Ave & E 68 St,6753.08,Lafayette St & E 8 St,5788.13,40.7659,-73.9585,40.7302,-73.991,member,2079
bd3b17eb29524420,classic_bike,2024-06-04T15:59:53.000000,2024-06-04T16:36:43.000000,E 47 St & Park Ave,6551.09,N 8 St & Driggs Ave,5453.07,40.7553,-73.9746,40.7177,-73.956,casual,2210
20733f6d0d6a45b3,electric_bike,2024-06-04T16:02:20.000000,2024-06-04T16:05:24.000000,9 Ave & W 45 St,6717.06,9 Ave & W 45 St,6717.06,40.7602,-73.9913,40.7602,-73.9913,member,184
6c092d0a9f4f4355,classic_bike,2024-06-04T16:05:22.000000,2024-06-04T16:26:18.000000,Grand Army Plaza & Plaza St West,4066.15,Pier 40 - Hudson River Park,5573.05,40.6729,-73.9709,40.7276,-74.0115,casual,1256
bcbb859a95964725,electric_bike,2024-06-04T16:14:07.000000,2024-06-04T16:37:30.000000,South End Ave & Liberty St,5303.06,Broadway & E 14 St,5905.12,40.7111,-74.0158,40.7345,-73.9907,member,1403
0130d66b932d4648,electric_bike,2024-06-04T16:20:12.000000,2024-06-04T16:53:14.000000,E 47 St & Park Ave,6551.09,8 Ave & W 31 St,6450.12,40.7553,-73.9746,40.7502,-73.9978,member,1982
14d49d3acb404cdd,electric_bike,2024-06-04T16:21:31.000000,2024-06-04T16:50:50.000000,N 8 St & Driggs Ave,5453.07,Central Park S & 6 Ave,6904.04,40.7177,-73.956,40.7659,-73.9764,casual,1759
c44842af47f846f1,classic_bike,2024-06-04T16:32:09.000000,2024-06-04T17:09:03.000000,9 Ave & W 45 St,6717.06,E 17 St & Broadway,5905.14,40.7602,-73.9913,40.737,-73.9901,casual,2214
49a5baebd1f44c8d,classic_bike,2024-06-04T16:35:59.000000,2024-06-04T16:48:03.000000,Bedford Ave & Nassau Ave,5525.04,W 21 St & 6 Ave,6140.05,40.723,-73.9521,40.7418,-73.9945,casual,724
30799b56576f4264,electric_bike,2024-06-04T16:55:58.000000,2024-06-04T17:11:42.000000,Lafayette St & E 8 St,5788.13,West St & Chambers St,5470.10,40.7302,-73.991,40.7175,-74.0134,casual,944
296be9034e094596,electric_bike,2024-06-04T17:03:05.000000,2024-06-04T17:06:10.000000,Lafayette St & E 8 St,5788.13,8 Ave & W 31 St,6450.12,40.7302,-73.991,40.7502,-73.9978,member,185
a12ad11986fb4cdb,classic_bike,2024-06-04T17:03:43.000000,2024-06-04T17:16:18.000000,Central Park S & 6 Ave,6904.04,N 8 St & Driggs Ave,5453.07,40.7659,-73.9764,40.7177,-73.956,casual,755
b1f9ab31995e49de,classic_bike,2024-06-04T17:14:57.000000,2024-06-04T17:24:57.000000,9 Ave & W 45 St,6717.06,9 Ave & W 45 St,6717.06,40.7602,-73.9913,40.7602,-73.9913,member,600
0640be0f25b84d4b,classic_bike,2024-06-04T17:28:19.000000,2024-06-04T17:45:39.000000,E 47 St & Park Ave,6551.09,9 Ave & W 45 St,6717.06,40.7553,-73.9746,40.7602,-73.9913,member,1040
28b2bf214d474ed6,electric_bike,2024-06-04T17:45:58.000000,2024-06-04T17:56:58.000000,W 21 St & 6 Ave,6140.05,E 17 St & Broadway,5905.14,40.7418,-73.9945,40.737,-73.9901,member,660
14a34f7fd90d419b,classic_bike,2024-06-04T17:53:14.000000,2024-06-04T18:15:42.000000,Central Park S & 6 Ave,6904.04,Grand Army Plaza & Plaza St West,4066.15,40.7659,-73.9764,40.6729,-73.9709,member,1348
4a68bbad1af44f72,electric_bike,2024-06-04T17:56:52.000000,2024-06-04T17:59:24.000000,Bedford Ave & Nassau Ave,5525.04,9 Ave & W 45 St,6717.06,40.723,-73.9521,40.7602,-73.9913,member,152
439472e6da584e8a,electric_bike,2024-06-04T18:14:21.000000,2024-06-04T18:30:14.000000,8 Ave & W 31 St,6450.12,Grand Army Plaza & Plaza St West,4066.15,40.7502,-73.9978,40.6729,-73.9709,casual,953
95831d58ef4c4119,electric_bike,2024-06-04T18:39:09.000000,2024-06-04T18:42:15.000000,Grand Army Plaza & Plaza St West,4066.15,E 47 St & Park Ave,6551.09,40.6729,-73.9709,40.7553,-73.9746,casual,186
6dadd6c795a74d79,electric_bike,2024-06-04T18:42:35.000000,2024-06-04T19:21:22.000000,8 Ave & W 31 St,6450.12,1 Ave & E 68 St,6753.08,40.7502,-73.9978,40.7659,-73.9585,casual,2327
d9d80b8d7e8a4ee7,electric_bike,2024-06-04T18:48:29.000000,2024-06-04T19:16:21.000000,South End Ave & Liberty St,5303.06,Central Park S & 6 Ave,6904.04,40.7111,-74.0158,40.7659,-73.9764,member,1672
4882d73c1c6345ab,electric_bike,2024-06-04T18:53:32.000000,2024-06-04T19:03:18.000000,E 17 St & Broadway,5905.14,8 Ave & W 31 St,6450.12,40.737,-73.9901,40.7502,-73.9978,casual,586
5be6128e18c24797,electric_bike,2024-06-04T19:01:21.000000,2024-06-04T19:10:19.000000,8 Ave & W 31 St,6450.12,1 Ave & E 68 St,6753.08,40.7502,-73.9978,40.7659,-73.9585,casual,538
461de0171ee94d3b,classic_bike,2024-06-04T19:02:02.000000,2024-06-04T19:15:52.000000,E 47 St & Park Ave,6551.09,9 Ave & W 45 St,6717.06,40.7553,-73.9746,40.7602,-73.9913,casual,830
4282b6e46986405a,classic_bike,2024-06-04T19:44:05.000000,2024-06-04T20:16:14.000000,Central Park S & 6 Ave,6904.04,Pier 40 - Hudson River Park,5573.05,40.7659,-73.9764,40.7276,-74.0115,casual,1929
a2611b8d96204ee6,classic_bike,2024-06-04T19:47:09.000000,2024-06-04T20:25:46.000000,Pier 40 - Hudson River Park,5573.05,South End Ave & Liberty St,5303.06,40.7276,-74.0115,40.7111,-74.0158,casual,2317
ac2b0cfcc5c54060,electric_bike,2024-06-04T19:55:58.000000,2024-06-04T20:19:44.000000,Pier 40 - Hudson River Park,5573.05,8 Ave & W 31 St,6450.12,40.7276,-74.0115,40.7502,-73.9978,member,1426
51db1a3742044733,classic_bike,2024-06-04T20:02:40.000000,2024-06-04T20:14:45.000000,N 8 St & Driggs Ave,5453.07,E 17 St & Broadway,5905.14,40.7177,-73.956,40.737,-73.9901,member,725
8d15baefb6694d0a,classic_bike,2024-06-04T20:11:12.000000,2024-06-04T20:49:05.000000,1 Ave & E 68 St,6753.08,Pier 40 - Hudson River Park,5573.05,40.7659,-73.9585,40.7276,-74.0115,casual,2273
1eb05b4a1b4f4d5f,classic_bike,2024-06-04T20:14:15.000000,2024-06-04T20:40:33.000000,West St & Chambers St,5470.10,West St & Chambers St,5470.10,40.7175,-74.0134,40.7175,-74.0134,casual,1578
aadf3692b24b4b96,classic_bike,2024-06-04T20:17:17.000000,2024-06-04T20:23:29.000000,Central Park S & 6 Ave,6904.04,8 Ave & W 31 St,6450.12,40.7659,-73.9764,40.7502,-73.9978,member,372
b0916fb7f17f4f92,electric_bike,2024-06-04T20:36:20.000000,2024-06-04T20:39:48.000000,8 Ave & W 31 St,6450.12,West St & Chambers St,5470.10,40.7502,-73.9978,40.7175,-74.0134,member,208
2d15420ba2bc4715,classic_bike,2024-06-04T20:48:01.000000,2024-06-04T21:18:53.000000,West St & Chambers St,5470.10,W 21 St & 6 Ave,6140.05,40.7175,-74.0134,40.7418,-73.9945,member,1852
89a92af3a0ca4f8e,electric_bike,2024-06-04T21:06:55.000000,2024-06-04T21:19:41.000000,Bedford Ave & Nassau Ave,5525.04,W 21 St & 6 Ave,6140.05,40.723,-73.9521,40.7418,-73.9945,member,766
82aa5c4680494bbf,classic_bike,2024-06-04T21:12:49.000000,2024-06-04T21:34:40.000000,Lafayette St & E 8 St,5788.13,E 17 St & Broadway,5905.14,40.7302,-73.991,40.737,-73.9901,casual,1311
5f5ba255e5444887,electric_bike,2024-06-04T21:18:54.000000,2024-06-04T21:56:22.000000,Broadway & E 14 St,5905.12,W 21 St & 6 Ave,6140.05,40.7345,-73.9907,40.7418,-73.9945,member,2248
ffaca645e4dc4306,electric_bike,2024-06-04T21:28:02.000000,2024-06-04T22:07:41.000000,9 Ave & W 45 St,6717.06,Grand Army Plaza & Plaza St West,4066.15,40.7602,-73.9913,40.6729,-73.9709,member,2379
88c982ecb3dd4cfb,electric_bike,2024-06-04T21:32:53.000000,2024-06-04T21:35:22.000000,W 21 St & 6 Ave,6140.05,Grand Army Plaza & Plaza St West,4066.15,40.7418,-73.9945,40.6729,-73.9709,member,149
a76180c77d284421,classic_bike,2024-06-04T21:47:04.000000,2024-06-04T21:51:35.000000,Bedford Ave & Nassau Ave,5525.04,Grand Army Plaza & Plaza St West,4066.15,40.723,-73.9521,40.6729,-73.9709,casual,271
fcadb3fd01a442d1,classic_bike,2024-06-04T21:52:47.000000,2024-06-04T22:21:57.000000,8 Ave & W 31 St,6450.12,Bedford Ave & Nassau Ave,5525.04,40.7502,-73.9978,40.723,-73.9521,casual,1750
cdd7f460614047d3,electric_bike,2024-06-05T06:06:25.000000,2024-06-05T06:31:05.000000,Broadway & E 14 St,5905.12,1 Ave & E 68 St,6753.08,40.7345,-73.9907,40.7659,-73.9585,casual,1480
2059ad46a8564b74,classic_bike,2024-06-05T06:09:43.000000,2024-06-05T06:46:46.000000,Grand Army Plaza & Plaza St West,4066.15,1 Ave & E 68 St,6753.08,40.6729,-73.9709,40.7659,-73.9585,casual,2223
3b30ee9798d54cf5,classic_bike,2024-06-05T06:09:49.000000,2024-06-05T06:41:12.000000,9 Ave & W 45 St,6717.06,Central Park S & 6 Ave,6904.04,40.7602,-73.9913,40.7659,-73.9764,casual,1883
ad9f835f3fc54786,electric_bike,2024-06-05T06:54:58.000000,2024-06-05T07:22:14.000000,Grand Army Plaza & Plaza St West,4066.15,Bedford Ave & Nassau Ave,5525.04,40.6729,-73.9709,40.723,-73.9521,casual,1636
7c35b2747a57472b,classic_bike,2024-06-05T07:05:21.000000,2024-06-05T07:09:22.000000,E 17 St & Broadway,5905.14,Broadway & E 14 St,5905.12,40.737,-73.9901,40.7345,-73.9907,member,241
58e9bbad35b1473c,classic_bike,2024-06-05T07:08:36.000000,2024-06-05T07:46:51.000000,Grand Army Plaza & Plaza St West,4066.15,Lafayette St & E 8 St,5788.13,40.6729,-73.9709,40.7302,-73.991,casual,2295
4e35da80a0274a18,classic_bike,2024-06-05T07:24:23.000000,2024-06-05T07:37:40.000000,N 8 St & Driggs Ave,5453.07,Lafayette St & E 8 St,5788.13,40.7177,-73.956,40.7302,-73.991,casual,797
bbf8da9137a94824,classic_bike,2024-06-05T07:34:36.000000,2024-06-05T08:03:53.000000,8 Ave & W 31 St,6450.12,9 Ave & W 45 St,6717.06,40.7502,-73.9978,40.7602,-73.9913,casual,1757
76d8cbc7bfa94b6e,electric_bike,2024-06-05T07:57:45.000000,2024-06-05T08:09:04.000000,W 21 St & 6 Ave,6140.05,W 21 St & 6 Ave,6140.05,40.7418,-73.9945,40.7418,-73.9945,casual,679
19437791b9b04ec4,classic_bike,2024-06-05T08:55:57.000000,2024-06-05T09:34:37.000000,Bedford Ave & Nassau Ave,5525.04,West St & Chambers St,5470.10,40.723,-73.9521,40.7175,-74.0134,casual,2320
6f3f920c98b844cc,electric_bike,2024-06-05T09:02:37.000000,2024-06-05T09:22:44.000000,Broadway & E 14 St,5905.12,South End Ave & Liberty St,5303.06,40.7345,-73.9907,40.7111,-74.0158,casual,1207
6b535a19a902473f,classic_bike,2024-06-05T09:13:59.000000,2024-06-05T09:23:41.000000,Lafayette St & E 8 St,5788.13,1 Ave & E 68 St,6753.08,40.7302,-73.991,40.7659,-73.9585,member,582
a446be72364c411a,classic_bike,2024-06-05T09:14:07.000000,2024-06-05T09:47:09.000000,W 21 St & 6 Ave,6140.05,E 17 St & Broadway,5905.14,40.7418,-73.9945,40.737,-73.9901,member,1982
134a5a2fa7cf405c,classic_bike,2024-06-05T09:22:11.000000,2024-06-05T09:34:37.000000,Broadway & E 14 St,5905.12,1 Ave & E 68 St,6753.08,40.7345,-73.9907,40.7659,-73.9585,casual,746
a23ff67de9574bc2,electric_bike,2024-06-05T09:27:39.000000,2024-06-05T09:59:53.000000,W 21 St & 6 Ave,6140.05,Bedford Ave & Nassau Ave,5525.04,40.7418,-73.9945,40.723,-73.9521,member,1934
9794b38937c24f27,classic_bike,2024-06-05T09:31:11.000000,2024-06-05T09:33:25.000000,E 17 St & Broadway,5905.14,Grand Army Plaza & Plaza St West,4066.15,40.737,-73.9901,40.6729,-73.9709,casual,134
e3dc419dce1e4d1f,electric_bike,2024-06-05T09:34:27.000000,2024-06-05T09:53:36.000000,N 8 St & Driggs Ave,5453.07,Lafayette St & E 8 St,5788.13,40.7177,-73.956,40.7302,-73.991,member,1149
41f74651a0334dad,electric_bike,2024-06-05T10:01:32.000000,2024-06-05T10:22:21.000000,Lafayette St & E 8 St,5788.13,N 8 St & Driggs Ave,5453.07,40.7302,-73.991,40.7177,-73.956,member,1249
6082786fca004f58,classic_bike,2024-06-05T10:07:16.000000,2024-06-05T10:19:47.000000,1 Ave & E 68 St,6753.08,N 8 St & Driggs Ave,5453.07,40.7659,-73.9585,40.7177,-73.956,casual,751
64c46086919f402e,classic_bike,2024-06-05T10:31:13.000000,2024-06-05T10:33:22.000000,8 Ave & W 31 St,6450.12,Central Park S & 6 Ave,6904.04,40.7502,-73.9978,40.7659,-73.9764,casual,129
46a56fe86f4641b1,electric_bike,2024-06-05T10:34:31.000000,2024-06-05T10:46:28.000000,1 Ave & E 68 St,6753.08,8 Ave & W 31 St,6450.12,40.7659,-73.9585,40.7502,-73.9978,casual,717
1e1e5d91abce490f,electric_bike,2024-06-05T10:43:34.000000,2024-06-05T11:07:21.000000,West St & Chambers St,5470.10,West St & Chambers St,5470.10,40.7175,-74.0134,40.7175,-74.0134,member,1427
64ce45898c4a42ba,classic_bike,2024-06-05T10:49:44.000000,2024-06-05T11:05:03.000000,Pier 40 - Hudson River Park,5573.05,Bedford Ave & Nassau Ave,5525.04,40.7276,-74.0115,40.723,-73.9521,member,919
bfda55c998fe44f3,electric_bike,2024-06-05T10:56:10.000000,2024-06-05T11:00:34.000000,Lafayette St & E 8 St,5788.13,9 Ave & W 45 St,6717.06,40.7302,-73.991,40.7602,-73.9913,casual,264
fc48f61583b0435c,classic_bike,2024-06-05T10:56:36.000000,2024-06-05T11:16:51.000000,Lafayette St & E 8 St,5788.13,Bedford Ave & Nassau Ave,5525.04,40.7302,-73.991,40.723,-73.9521,member,1215
fec88839ec3543de,electric_bike,2024-06-05T11:01:29.000000,2024-06-05T11:08:39.000000,Bedford Ave & Nassau Ave,5525.04,1 Ave & E 68 St,6753.08,40.723,-73.9521,40.7659,-73.9585,casual,430
1d2467e20191419d,electric_bike,2024-06-05T11:07:32.000000,2024-06-05T11:47:04.000000,9 Ave & W 45 St,6717.06,Broadway & E 14 St,5905.12,40.7602,-73.9913,40.7345,-73.9907,casual,2372
541cdfcdda0d4a5f,electric_bike,2024-06-05T11:46:39.000000,2024-06-05T12:15:47.000000,Central Park S & 6 Ave,6904.04,9 Ave & W 45 St,6717.06,40.7659,-73.9764,40.7602,-73.9913,casual,1748
2f98ad3371d2463f,classic_bike,2024-06-05T12:03:26.000000,2024-06-05T12:38:17.000000,N 8 St & Driggs Ave,5453.07,Pier 40 - Hudson River Park,5573.05,40.7177,-73.956,40.7276,-74.0115,member,2091
7a6a210722314050,classic_bike,2024-06-05T12:16:39.000000,2024-06-05T12:33:43.000000,N 8 St & Driggs Ave,5453.07,South End Ave & Liberty St,5303.06,40.7177,-73.956,40.7111,-74.0158,casual,1024
15da705cd4ef40aa,classic_bike,2024-06-05T12:23:09.000000,2024-06-05T12:57:31.000000,Lafayette St & E 8 St,5788.13,N 8 St & Driggs Ave,5453.07,40.7302,-73.991,40.7177,-73.956,casual,2062
ca0ac6ac0d67438e,electric_bike,2024-06-05T12:36:26.000000,2024-06-05T13:01:31.000000,Lafayette St & E 8 St,5788.13,South End Ave & Liberty St,5303.06,40.7302,-73.991,40.7111,-74.0158,member,1505
b9c6b26b6401418d,electric_bike,2024-06-05T12:47:32.000000,2024-06-05T13:02:50.000000,Lafayette St & E 8 St,5788.13,9 Ave & W 45 St,6717.06,40.7302,-73.991,40.7602,-73.9913,member,918
d847260b83314711,electric_bike,2024-06-05T12:50:26.000000,2024-06-05T13:01:14.000000,Lafayette St & E 8 St,5788.13,E 47 St & Park Ave,6551.09,40.7302,-73.991,40.7553,-73.9746,casual,648
73b0220d5f2049ea,electric_bike,2024-06-05T13:03:05.000000,2024-06-05T13:39:00.000000,Bedford Ave & Nassau Ave,5525.04,W 21 St & 6 Ave,6140.05,40.723,-73.9521,40.7418,-73.9945,member,2155
3ea7f419a5104f65,classic_bike,2024-06-05T13:07:11.000000,2024-06-05T13:42:45.000000,N 8 St & Driggs Ave,5453.07,N 8 St & Driggs Ave,5453.07,40.7177,-73.956,40.7177,-73.956,member,2134
d7a998eaef7c4b39,electric_bike,2024-06-05T13:15:56.000000,2024-06-05T13:43:40.000000,E 17 St & Broadway,5905.14,West St & Chambers St,5470.10,40.737,-73.9901,40.7175,-74.0134,casual,1664
f06c69d99339404b,electric_bike,2024-06-05T13:22:52.000000,2024-06-05T13:57:16.000000,E 47 St & Park Ave,6551.09,West St & Chambers St,5470.10,40.7553,-73.9746,40.7175,-74.0134,member,2064
66fd32156a104fb7,electric_bike,2024-06-05T13:23:42.000000,2024-06-05T14:02:33.000000,Pier 40 - Hudson River Park,5573.05,9 Ave & W 45 St,6717.06,40.7276,-74.0115,40.7602,-73.9913,casual,2331
a14923c2f920464c,classic_bike,2024-06-05T13:28:56.000000,2024-06-05T14:04:01.000000,Pier 40 - Hudson River Park,5573.05,1 Ave & E 68 St,6753.08,40.7276,-74.0115,40.7659,-73.9585,member,2105
51d87c6455fa4ab8,classic_bike,2024-06-05T13:30:04.000000,2024-06-05T13:51:34.000000,N 8 St & Driggs Ave,5453.07,West St & Chambers St,5470.10,40.7177,-73.956,40.7175,-74.0134,member,1290
b33422cb9a3f4ad1,electric_bike,2024-06-05T13:43:51.000000,2024-06-05T13:54:57.000000,E 17 St & Broadway,5905.14,Lafayette St & E 8 St,5788.13,40.737,-73.9901,40.7302,-73.991,casual,666
126aa3157b184d5d,electric_bike,2024-06-05T13:44:18.000000,2024-06-05T14:11:54.000000,E 17 St & Broadway,5905.14,Central Park S & 6 Ave,6904.04,40.737,-73.9901,40.7659,-73.9764,member,1656
2bde3c78a9314044,electric_bike,2024-06-05T13:47:15.000000,2024-06-05T14:14:29.000000,South End Ave & Liberty St,5303.06,West St & Chambers St,5470.10,40.7111,-74.0158,40.7175,-74.0134,member,1634
e6b5a92c771a4655,electric_bike,2024-06-05T13:50:16.000000,2024-06-05T13:52:54.000000,Central Park S & 6 Ave,6904.04,N 8 St & Driggs Ave,5453.07,40.7659,-73.9764,40.7177,-73.956,member,158
5f70b95110384676,electric_bike,2024-06-05T14:35:43.000000,2024-06-05T15:06:35.000000,Lafayette St & E 8 St,5788.13,Lafayette St & E 8 St,5788.13,40.7302,-73.991,40.7302,-73.991,casual,1852
cbede473e3eb47c1,electric_bike,2024-06-05T14:53:21.000000,2024-06-05T15:06:16.000000,Pier 40 - Hudson River Park,5573.05,Pier 40 - Hudson River Park,5573.05,40.7276,-74.0115,40.7276,-74.0115,member,775
836f224b0b8b46f7,classic_bike,2024-06-05T15:42:03.000000,2024-06-05T16:21:39.000000,Pier 40 - Hudson River Park,5573.05,E 17 St & Broadway,5905.14,40.7276,-74.0115,40.737,-73.9901,casual,2376
b5ed7ce82ddf4675,electric_bike,2024-06-05T15:50:23.000000,2024-06-05T16:16:30.000000,1 Ave & E 68 St,6753.08,Broadway & E 14 St,5905.12,40.7659,-73.9585,40.7345,-73.9907,casual,1567
61a451ff700b4b43,electric_bike,2024-06-05T16:21:05.000000,2024-06-05T16:42:18.000000,9 Ave & W 45 St,6717.06,N 8 St & Driggs Ave,5453.07,40.7602,-73.9913,40.7177,-73.956,member,1273
